#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         632    -5.62789    -5.71208   0.0115382
         633    -5.62789    -5.71195   0.0115207
         634    -5.62756    -5.71182   0.0115033
         635    -5.62736    -5.71168   0.0114859
         636    -5.62714    -5.71155   0.0114687
         637    -5.62689    -5.71142   0.0114514
         638    -5.62648    -5.71128   0.0114342
         639    -5.62619    -5.71115   0.0114171
         640    -5.62603    -5.71102   0.0114001
         641     -5.6257    -5.71088   0.0113831
         642    -5.62535    -5.71075   0.0113661
         643    -5.62513    -5.71062   0.0113492
         644    -5.62473    -5.71048   0.0113324
         645    -5.62432    -5.71035   0.0113156
         646    -5.62404    -5.71022   0.0112989
         647    -5.62343    -5.71008   0.0112822
         648    -5.62296    -5.70995   0.0112656
         649    -5.62217    -5.70981    0.011249
         650    -5.62166    -5.70968   0.0112325
         651    -5.62143    -5.70954   0.0112161
         652    -5.62073    -5.70941   0.0111997
         653    -5.62016    -5.70927   0.0111834
         654    -5.61988    -5.70913   0.0111672
         655    -5.61943      -5.709   0.0111509
         656    -5.61881    -5.70886   0.0111348
         657    -5.61817    -5.70872   0.0111187
         658    -5.61766    -5.70858   0.0111027
