#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         436     1.39266       1.393  7.9773e-06
         437     1.39266       1.393 7.99689e-06
         438     1.39265       1.393  8.0171e-06
         439     1.39265       1.393 8.03689e-06
         440     1.39265       1.393 8.05729e-06
         441     1.39265     1.39299 8.07779e-06
         442     1.39264     1.39299 8.09837e-06
         443     1.39264     1.39299 8.11851e-06
         444     1.39264     1.39299 8.13875e-06
         445     1.39264     1.39299 8.15907e-06
         446     1.39264     1.39299 8.17948e-06
         447     1.39264     1.39299 8.19945e-06
         448     1.39264     1.39299 8.21851e-06
         449     1.39264     1.39299 8.23716e-06
         450     1.39264     1.39299 8.25541e-06
         451     1.39264     1.39299 8.27328e-06
         452     1.39264     1.39299 8.29077e-06
         453     1.39264     1.39299 8.30837e-06
         454     1.39264     1.39298  8.3256e-06
         455     1.39263     1.39298 8.34342e-06
         456     1.39263     1.39298 8.36087e-06
         457     1.39263     1.39298 8.37843e-06
         458     1.39263     1.39298 8.39561e-06
         459     1.39263     1.39298 8.41291e-06
         460     1.39263     1.39298 8.42984e-06
         461     1.39262     1.39298 8.44688e-06
         462     1.39262     1.39298 8.46357e-06
         463     1.39262     1.39298 8.47991e-06
         464     1.39262     1.39298 8.49636e-06
         465     1.39262     1.39298 8.51246e-06
         466     1.39262     1.39298 8.52869e-06
         467     1.39262     1.39297 8.54502e-06
         468     1.39262     1.39297 8.56102e-06
         469     1.39262     1.39297 8.57668e-06
         470     1.39261     1.39297 8.59246e-06
         471     1.39261     1.39297 8.60835e-06
         472     1.39261     1.39297 8.62436e-06
         473     1.39261     1.39297 8.64048e-06
         474     1.39261     1.39297 8.65583e-06
         475     1.39261     1.39297 8.67086e-06
         476     1.39261     1.39297 8.68558e-06
         477     1.39261     1.39297 8.69998e-06
         478     1.39261     1.39297 8.71451e-06
         479      1.3926     1.39297  8.7296e-06
         480      1.3926     1.39296 8.74437e-06
         481      1.3926     1.39296 8.75883e-06
         482      1.3926     1.39296   8.773e-06
         483      1.3926     1.39296 8.78686e-06
         484      1.3926     1.39296 8.80086e-06
         485      1.3926     1.39296 8.81456e-06
         486      1.3926     1.39296 8.82797e-06
         487      1.3926     1.39296  8.8407e-06
         488      1.3926     1.39296 8.85356e-06
         489      1.3926     1.39296 8.86655e-06
         490      1.3926     1.39296 8.87927e-06
         491      1.3926     1.39296 8.89172e-06
         492      1.3926     1.39296 8.90391e-06
         493      1.3926     1.39296 8.91583e-06
         494     1.39259     1.39295 8.92789e-06
         495     1.39259     1.39295 8.93969e-06
         496     1.39259     1.39295 8.95124e-06
         497     1.39259     1.39295 8.96293e-06
         498     1.39259     1.39295 8.97399e-06
         499     1.39259     1.39295  8.9848e-06
         500     1.39259     1.39295 8.99538e-06
         501     1.39259     1.39295 9.00572e-06
         502     1.39259     1.39295 9.01584e-06
         503     1.39259     1.39295 9.02573e-06
         504     1.39259     1.39295  9.0354e-06
         505     1.39259     1.39295 9.04485e-06
         506     1.39259     1.39295 9.05446e-06
         507     1.39259     1.39295 9.06384e-06
         508     1.39259     1.39294 9.07301e-06
         509     1.39258     1.39294  9.0827e-06
         510     1.39258     1.39294 9.09216e-06
         511     1.39258     1.39294 9.10178e-06
         512     1.39258     1.39294 9.11154e-06
